title,price,original_price,category,site
Sennheiser CX 80S In-ear Headphones with In-line One-Button Smart Remote – Black,980..00,,Headphones,amazon
X Touch Max True Wireless Stereo Earbuds With Charging Case - White,,,Headphones,amazon
BINGO ZONES -Wireless Headphone- B 18- Excellent sound performance- TF card-FM radio- Built in microphone (Green),450..00,,Headphones,amazon
"Wireless Earbuds with Active Noise Cancellation, 90% Noise Reduction, Charging Case, White",350..00,,Headphones,amazon
OnePlus 5481100053 Buds Z TWS Earphones White,,,Headphones,amazon
Sennheiser RS 5200 - Digital Wireless Headphones for TV Listening - Black,"19,999..00",,Headphones,amazon
Bingozones B16 LED Bluetooth Wireless Bingo-zones Headphones- assorted colors Headset Wireless,629..00,,Headphones,amazon
Stereo Wired Earphones with Built-in Microphone and Volume Control Compatible with iPhone 11 12 Pro Max Mini X 8 7 in Ear,105..00,EGP 114.00,Headphones,amazon
"LilGadgets Connect+ Premium Limited Volume Wired Headphones with Sharing Port and Inline Microphone (Kids, Toddlers) Purple",,,Headphones,amazon
"AirPoder' Pro Plus Bluetooth Earbuds with Active Noise Cancelling Wireless Bluetooth Charging Case (White, True Wireless)",411..00,,Headphones,amazon
celebrat Wired Earphone (G6),109..00,,Headphones,amazon
"MERV EarBuds Pro 2, Wireless Charging Case, Active Noise Cancellation, USB-C, Black",449..00,,Headphones,amazon
"AWEI PC-19 Mini Stereo In-Ear Earphones With Mic, X-Bass - Coffee",63..00,,Headphones,amazon
Redragon H720 EUROPE USB Gaming Headset - 7.1 Surround Sound - Detachable Microphone and Cables - 50mm Drivers - earcups can be rotated Headphones Headset,"3,209..00",,Headphones,amazon
LinJie Wireless Earbuds سماعات رياضية Bluetooth Headphones 48H Play Back Earphones in Ear Waterproof with Microphone LED Display for Sports Running Workout,"3,180..00",,Headphones,amazon
Remax RW-106 Wired Stereo Sound Quality Earphones Containing Microphone With Controller Button And 3.5 Mm Jack - Black Headphones Headset,79..00,,Headphones,amazon
Bluetooth Wireless Headphones Kids，Cat Ear LED Light Headphones w/Microphone，Over Ear Headphones Stereo Children Headset TF Card/Wired Foldable Earphones Girls Boys Gift Age 7+ Sky Blue,245..00,,Headphones,amazon
"KP TECHNOLOGY Earphones For Samsung Galaxy A26 5G / Galaxy A36 5G / Galaxy A56 5G / Galaxy A25 5G, In-Ear Headphones Earbuds with USB Type C interface [Remote & Microphone] (BLACK)",149..00,,Headphones,amazon
"UGREEN HiTune T3 Pro Earbuds Bluetooth 5.4 Active Noise Cancellation 4 Mics ENC Clear Calls, 30H Playtime Fast Charge, IPX5 Waterproof","1,772..10","EGP 1,911.84",Headphones,amazon
"TOZO A1 Wireless Earbuds Bluetooth 5.3 Light Weight in Ear IPX5 Waterproof Headphones 2 Mic for AI Calls, Immersive Premium Sound Bass Headset with Charging Case, 32 Presets EQ Customization via App","2,100..00",,Headphones,amazon
Lightning Connector Wired in-Ear Headphones [Certified] Built-in Microphone and Volume Control Noise Isolating 14 13 12 11 XR XS X 8 7 SE Pro Max White,115..00,,Headphones,amazon
"Thriftzone Type-C Earphones (handsfree) with Microphone – High-Fidelity Wired Earbuds with Braided Cable – Premium Sound Quality, Compatible with All Ctype Devices,Handsfree",86..88,EGP 125.00,Headphones,amazon
"Wireless Earbuds Sound 18 Months Warranty by Connectivity Core a3991h11 Life P2i 10mm Drivers, 28H Playtime with Quick Charge, Bluetooth 5.2, Lightweight and Secure, Button Control, Black P2i",999..00,,Headphones,amazon
USAMS US-SJ548 EP-44 3.5mm In-ear Earphone 1.2m,89..00,,Headphones,amazon
SOUNDPEATS Air 4 Lite Black/gold,"2,199..00",,Headphones,amazon
"Bluetooth Earbuds Pro 2, Type C, Touch Control and Noise Cancelling 2024 - NEW PRO 2",462..00,,Headphones,amazon
Superlux HD668B Dynamic Semi-Open Headphones,"2,820..00",,Headphones,amazon
"MAJENTIK Free Collar 3 Sports Bluetooth Headphones, HD Sound, Ergonomic Design, Sweatproof, 18H Playtime, Bluetooth Version 5.0 - Black",500..00,,Headphones,amazon
"Wireless Bluetooth Headphone - Over Ear Stereo Music Headset with Memory Card Support, Gaming Headphones with Built-in Microphone for Laptop, Mobile Phone, PC - 47 (Green)",179..99,,Headphones,amazon
سماعات - M20 اللاسلكية بتقنية بلوتوث مع شاشة رقمية عالية الدقة، وحدة ملف متحرك 8 مم، تقنية إلغاء الضوضاء البيئية، عمر بطارية طويل، ودعم مكالمات سيري الصوتية.,375..00,,Headphones,amazon
Audio-Technica ATH-M50x Professional Studio Monitor Headphones,"11,900..00",,Headphones,amazon
Samsung Stereo In-Ear Earphones Type-C EO-IC100 (Black),,,Headphones,amazon
Sennheiser 508675 RS195-U Digital TV Wireless Headphones With Transmitter,"33,300..00",,Headphones,amazon
"Series In-Ear Wired Earbuds G6 Stereo Music Headphones with HD Microphone and Noise Canceling, ‎Tangle Free (Black)",89..00,,Headphones,amazon
Generic AS01 Wireless Earbuds LED Display HIFI Stereo Earbuds Waterproof Gaming Earphone For Fitness - Black,800..00,,Headphones,amazon
Blue Spectrum pure sound Headphones D42 - black,,,Headphones,amazon
"Wireless gaming headset p47 m cat cat ear led light headphones, bluetooth stereo headset, kids and adults (turquoise) Headset",267..00,,Headphones,amazon
"Wired over-Ear headphones, with noise cancellation microphones, for office and call centres, lightweight, for live chat and music.",160..65,,Headphones,amazon
Language Translator Earbuds Two Way Real-time Translation 144 Language with Bluetooth & APP Online Instant Voice Translation for Travel Business Learning,"7,200..00",,Headphones,amazon
Remax RW-105 Wired Stereo Sound Quality Earphones Containing Microphone With Controller Button And 3.5 Mm Jack - White,71..10,EGP 79.00,Headphones,amazon
Linsoul 7Hz Salnotes Zero HiFi 10mm Dynamic Driver in-Ear Earphone IEM with Metal Composite Diaphragm Stainless Steel Faceplate Detachable 2Pin OFC Cable (Black),"3,999..00",,Headphones,amazon
Lenovo HF170 Wired Stereo Earphones with Microphone - White,150..00,,Headphones,amazon
"Xiaomi Redmi Buds 6 Active Wireles Earbuds (Global Version), Bluetooth 5.4 in-Ear Headphones, 30H Long Battery Life,Noise Cancellation for Calls, 5 Tuning Modes, IPX4 Waterproof - White","1,204..00",,Headphones,amazon
"Utopia u-600 usb 7.1 video game headphone & led light for pc - black, Wired Headphones Headset",539..00,,Headphones,amazon
Genius HS-04S SINGLE JACK STEREO HEADSET WITH NOISE-CANCELLING MICROPHONE,250..00,,Headphones,amazon
"Cx330 - Stereo Wired In- Ear Earphone With Mic,Black Headphones Headset",90..00,,Headphones,amazon
"Headphones Pro (3rd Generation), Powerful Perfect Sound with High Quality Microphone, Compatible with All Smartphones, White",599..00,EGP 749.00,Headphones,amazon
"Joyroom Jr-Ta2 Active Noise Cancelling Technology Bluetooth Wireless Earbuds, Black Headphones - Black|12 Months Warranty","1,314..55",,Headphones,amazon
For ThinkPlus Lenovo G83B USB Gaming Headset RGB 7.1 Virtual Surrounded Gaming Headphone - Dual 50mm Drivers - DEEP BASS - Noise Reduction mic - In Body Control For PC | Black,575..00,,Headphones,amazon
Xiaomi Redmi Buds 4 Lite TWS Wireless Earbuds,"1,099..00",,Headphones,amazon
Certified wired earphones compatible with iPhones 7.8.11.12.13 pro max. Compatible with ios,249..30,EGP 277.00,Headphones,amazon
سماعات بلوتوث رياضية بتصميم مغناطيسي - بطارية تدوم حتى 12 ساعة - صوت ستيريو عالي الدقة - إصدار بلوتوث 5.0 – موديل HE05X,490..00,,Headphones,amazon
Soda SHI270 earphones (grey),175..00,,Headphones,amazon
"LinJie Wireless Earbuds Bluetooth 5.1 Headphones Compatible with Samsung Galaxy M10, IPX7 Waterproof TWS Stereo Headphones in Ear Built in Mic Headset",248..00,,Headphones,amazon
TWS F1 Gaming Earphone Stereo Sound E-sport HD Call Earbuds Noise Reduction Wireless Gamer Headset Headphone,740..00,,Headphones,amazon
i-Phone Headphones for A-pple Earbuds Wired Light-ning Earphones [MFi Certified] Built-in Microphone & Volume Control Headphones Compatible with i-Phone 14/13/12/11/8/7/X Support All iOS System,,,Headphones,amazon
"HP Victus Gaming Laptop (15-fa1092ne), CPU: Core i5-13420H, 8GB DDR4 1DM 3200 Graphics Card: Nvidia GeForce RTX 2050, VRAM: 4GB, Display: 15.6 FHD IPS 250 nits 144Hz Narrow Border, 1TB, Windows 11","56,000..00",,Laptops,amazon
Asus Vivobook 16X K3605VV-N1116W Intel Core i7-13700H DDR4 16GB RAM 512GB M.2 NVMe PCIe 4.0 SSD Intel UHD Graphics Windows 11 16-Inch WUXGA Laptop,"53,499..00",,Laptops,amazon
"Dell Vostro 3520 Laptop - 12th Intel Core i5-1235U 10-Cores, 8GB RAM, 256GB SSD, Intel UHD Graphics, 15.6"" FHD (1920 x 1080) 120Hz 250 nits Anti-Glare, Ubuntu - Carbon Black","20,302..00",,Laptops,amazon
"Dell Vostro 3520 Laptop - 12th Intel Core i5-1235U 10-Cores, 8GB RAM, 512GB SSD, Intel UHD Graphics, 15.6"" FHD (1920 x 1080) 120Hz 250 nits Anti-Glare, FingerPrint, Ubuntu - Carbon Black","20,591..01",,Laptops,amazon
"HP Laptop 15s (15s-fq5042ne), CPU: Core i7-1255U, 16GB DDR4 2DM 3200 Graphics Card: Intel Iris Xe , VRAM: Shared, Display: 15.6 FHD Antiglare ultraslim SVA 250 nits Narrow Border, 512GB, Windows 11","28,888..00","EGP 35,399.00",Laptops,amazon
"Apple Macbook Air 2020 Model, (13-Inch, Apple M1 chip with 8-core CPU and 7-core GPU, 8GB, 256GB, MGN63), Eng-KB, Space Gray","36,090..25","EGP 37,950.00",Laptops,amazon
"HP Pavilion X360 2-in-1 Laptop 14-EK0012NE (6L8J6EA), Intel Core i3 1215Uz, 12th Generation, 8GB DDR4 3200, 256GB SSD, Windows 11 Home Single Language - Silver","33,600..00",,Laptops,amazon
"HP Victus Gaming Laptop 15-fb1004ne, CPU: Ryzen 5-7535HS, 16GB RAM,512GB SSD, Graphics Card: NVIDIA GeForce RTX 2050, VRAM: 4GB, Display: 15.6 FHD Antiglare IPS 250 nits 144Hz, Windows 11","31,399..00","EGP 40,999.00",Laptops,amazon
"Lenovo IdeaPad Gaming 3 15ARH7 - Ryzen 7 7735HS, NVIDIA GeForce RTX 4050 6GB GDDR6 Graphics,16GB DDR5-4800 RAM, 512GB SSD, 15.6"" FHD (1920x1080) IPS 250nits 120Hz, Backlit Keyboard-2 Years Warranty","48,699..00",,Laptops,amazon
"ASUS Vivobook S 14 Flip, AMD Ryzen 7 7730U, 8GB DDR4 on board AMD Radeon Graphics, 15.6"" (1920 x 1200) 16:10 IPS 300 Nits, 512GB SSD, Windows 11 (TN3402YA-LZ007W) 1 Year Perfect Warranty by ASUS","26,981..04",,Laptops,amazon
"Apple 2023 MacBook Pro (14-inch, Apple M3 Pro chip with 11‑core CPU and 14‑core GPU, 18GB Unified Memory, 512GB) - Silver; English","104,799..00",,Laptops,amazon
"DELL G15 5530 Gaming Laptop - 13th Intel Core i7-13650HX, NVIDIA GeForce RTX 3050 6GB GDDR6, 16GB DDR5-4800 MHz RAM, 512GB SSD, 15.6"" FHD 120Hz, 4Z RGB Backlit, Ubuntu - International Warranty","51,720..00",,Laptops,amazon
"Lenovo IdeaPad Gaming 3, AMD Ryzen 7 7735HS, 16GB DDR5-4800, Nvidia GeForce RTX 4050, 15.6"" FHD IPS 250nits, 512GB SSD, Windows 11 Home (82SB00MUED) 2 Years Local Warranty by Lenovo","40,418..55",,Laptops,amazon
"Acer Aspire 7|Core i5-1240P|512GB PCIe NVMe SSD|8GB RAM DDR4 3200Mhz|NVIDIA RTX 3050 VRAM GDDR6 4GB|15.6"" FHD IPS 60Hz SlimBezel|Backlit Arabic Keyboard|FingerPrint TouchPad|DOS|1 Year Local Warranty","27,163..00",,Laptops,amazon
"Dell Vostro 3520 Laptop - Intel Core i5-1235U 10-Cores, 16GB RAM, 512GB SSD, Intel UHD Graphics, 15.6"" FHD (1920 x 1080) 120Hz 250 nits Anti-Glare - Carbon Black","23,202..00",,Laptops,amazon
"Apple 2024 MacBook Pro Laptop with M4 Pro, 12-core CPU, 16-core GPU: Built for Apple Intelligence, 14.2-inch Liquid Retina XDR Display, 24GB Unified Memory, 512GB SSD Storage; Space Black","105,999..00","EGP 115,969.00",Laptops,amazon
"Lenovo LOQ 15IRX9 Gaming - 14th i7-14700HX 20 Cores, AI Chip: LA1, NVIDIA GeForce RTX 4060 8GB GDDR6 Graphics, 16GB DDR5-5600 RAM, 1TB SSD, 15.6"" FHD (1920x1080) IPS 300nits 144Hz 100% sRGB //2 Years/","66,221..00",,Laptops,amazon
"Lenovo Legion 5 Gaming Laptop + Legion M300 RGB Mouse - 15.6"" WQHD 165Hz, Intel i7-11800H, 16GB RAM, 1TB SSD, NVIDIA RTX 3070 8GB, DOS, Blue - Best for Gaming and High Performance","58,301..00",,Laptops,amazon
"Lenovo IdeaPad 1, CPU: Intel® Core™ i3-1215U, 4GB Soldered DDR4-3200, Display: 15.6"" HD (1366x768) TN 220nits Anti-glare, 256GB SSD, Windows® 11 Home(82QD00AUED) 2 Years Local Warranty by Lenovo","17,690..00",,Laptops,amazon
"ASUS VivoBook 15 Laptop, Processor-Intel Celeron N4020 1.1GHz, RAM-4GB, Storage-256GB SSD, OS-Windows 11 Home, Display-15.6 FHD, Graphics-Intel UHD 600, Color-Grey (X515M-BR001W)","10,265..81","EGP 11,999.00",Laptops,amazon
"Dell Inspiron 3520 Laptop - 12th Intel Core i3-1215U 6-Cores, 8GB RAM, 256GB SSD, Intel UHD Graphics, 15.6"" FHD (1920 x 1080) 120Hz 250 nits Anti-Glare, Windows 11 - Carbon Black","18,006..00",,Laptops,amazon
"Lenovo IdeaPad Slim 3 15IRH8 Laptop - 13th Intel Core i7-13620H, 16 GB DDR5-4800 MHz, 512 GB SSD, Integrated Intel UHD Graphics, 15.6"" FHD (1920x1080) 250nits Anti-glare, Dos //BAG//2 Years Warranty","32,030..00","EGP 35,568.00",Laptops,amazon
"ASUS Vivobook 15|Intel Core i7-1355U|8GB DDR4|Intel Iris Xe Graphics|15.6"" FHD (1920 x 1080) 16:9 aspect ratio 250 Nits 60HZ Referesh Rate|512GB SSD|Windows 11 (X1504VA-NJ017W)1 Year Perfect Warranty","25,499..00",,Laptops,amazon
"HP Laptop 15s (15s-fq5048ne), CPU: Core i3-1215U, 4GB DDR4 1DM 3200 Graphics Card: Intel UHD Graphics - UMA, VRAM: Shared, Display: 15.6 FHD SVA 250 nits Narrow Border, 256GB, Windows 11","17,400..00","EGP 19,999.00",Laptops,amazon
"HP Pavilion X360 2-in-1 Laptop (14-EK0011NE), Intel Core i5 1235U, 12th Generation, 8GB DDR4 3200, 512GB SSD - Silver","25,514..27",,Laptops,amazon
"Lenovo IdeaPad 1, CPU: Intel® Core™ i7-1255U, 8GB Soldered DDR4-3200, Display: 15.6"" FHD (1920x1080) TN 220nits Anti-glare, 512GB SSD, Windows® 11 Home (82QD00AVED) 2 Years Local Warranty by Lenovo","21,945..00",,Laptops,amazon
"Lenovo IdeaPad Slim 3 83ER007YED, Intel Core i5-12450H, 8GB Ram, 512 SSD, Integrated Intel UHD Graphics,Win11, Arctic Grey, 2 Years Warranty, Free Laptop Bag","23,799..00","EGP 25,014.00",Laptops,amazon
"LENOVO LOQ Gaming Laptop 15IAX9 Core I5 12450HX 12GB - 4800, 512SSD, RTX3050 6GB, 15.6"" FHD- 144Hz- 300 nits- Backlit Keyboard - Grey- 83GS001CUS Win11",,,Laptops,amazon
"Dell Inspiron 3520 Laptop - 12th Intel Core i5-1235U 10-Cores, 8GB RAM, 256GB SSD, Intel UHD Graphics, 15.6"" FHD (1920 x 1080) 120Hz 250 nits Anti-Glare, Windows 11 - Carbon Black","24,289..00",,Laptops,amazon
"HP Victus FA0033DX Gaming Laptop - Intel Core i5-12450H, NVIDIA GeForce RTX 3050, 8GB RAM, 512GB SSD, FHD 144Hz Display - High Performance for Gaming & Productivity, Blue","33,300..00",,Laptops,amazon
"Apple 2024 MacBook Pro (14-inch, Apple M4 chip with 10-core CPU and 10-core GPU, 16GB Unified Memory, 512GB) - Space Black","94,950..00",,Laptops,amazon
"Lenovo IdeaPad Slim 3 15IRH8 Laptop - 13th Intel Core i5-13420H, 8GB DDR5 RAM, 512 GB SSD, Integrated Intel UHD Graphics, 15.6"" FHD (1920x1080) TN 250nits Anti-glare //Win 11//BAG//2 Years Warranty//","25,030..90",,Laptops,amazon
"HP Envy X360 16-ac0013dx Covertible 2n1 Laptop - Intel core Ultra 5 125U 12-cores, 16GB LPDDR5-6400 RAM, 512GB SSD, 16"" WUXGA (1920X1200) IPS Touch, Backlit, FingerPrint, Windows 11 - Glacier Silver","42,174..00",,Laptops,amazon
"Apple 2024 MacBook Air 13-inch Laptop with M3 chip: 13.6-inch Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera, Touch ID; Midnight","55,950..00","EGP 59,599.00",Laptops,amazon
"ASUS Vivobook 15|AMD Ryzen 7-7730U|8GB DDR4|AMD Radeon Graphics|15.6"" FHD (1920 x 1080) 16:9 aspect ratio 250 Nits 60HZ Referesh Rate|512GB SSD|Windows 11 (D1502YA-NJ007W)1 Year Perfect Warranty","27,314..83",,Laptops,amazon
"Apple 2024 MacBook Pro Laptop with M4 Pro, 14‑core CPU, 20‑core GPU: Built for Apple Intelligence, 16.2-inch Liquid Retina XDR Display, 24GB Unified Memory, 512GB SSD Storage; Space Black","139,950..00","EGP 148,824.00",Laptops,amazon
"HP Probook 470 G10-8A6D0EA, Intel Core-i5-1335U, 16GB RAM, 512GB SSD, Intel Iris Xe Graphics, 17.3 Inch FHD-300nits-IPS, Island Style KB, Asteroid Silver","33,603..00",,Laptops,amazon
"MSI Modern 15 H B13M Laptop - Intel Core i7-13620H - 8GB - 512GB SSD - Intel Iris Xe Graphics - 15.6"" FHD - Classic Black","26,299..00",,Laptops,amazon
MacBook Air 15inch M3 chip 8-core CPU and 10-core GPU - 16GB - 512GB SSD - Midnight - Z1GG,"80,950..00",,Laptops,amazon
"Lenovo LOQ 15IRX9 Gaming Laptop - 13th Intel Core i7-13650HX, 16GB DDR5 RAM, 1TB SSD, AI Chip: LA1, NVIDIA GeForce RTX 3050 6GB GDDR6 Graphics, 15.6"" FHD (1920x1080) IPS 144Hz 100% sRGB, Win 11","49,787..00",,Laptops,amazon
"HP Victus 16-r0043ne Gaming Laptop - 13th i7-13700H 14-Cores, 16 GB DDR5-5200 MHz RAM, 1TB SSD, 16.1"" FHD (1920X1080) 144 Hz IPS, NVIDIA GeForce RTX 4060 8GB GDDR6 Graphics, Backlit Keyboard - Blue","63,019..00",,Laptops,amazon
"HP Spectre x360 Laptop (14-ef2008ne), CPU: Core i7-1355U, 16GB DDR4 on-board Graphics Card: Intel Iris Xe, VRAM: Shared, Display: Touch/13.5 3k2k OLED 400 nits ultraslim, 1TB, Windows 11","95,800..00",,Laptops,amazon
"Dell Vostro 3520 Laptop - 12th Intel Core i5-1235U 10-Cores, 16GB RAM, 512GB SSD, Intel UHD Graphics, 15.6"" FHD (1920 x 1080) 120Hz 250 nits Anti-Glare, FingerPrint, Ubuntu - Carbon Black","23,141..00",,Laptops,amazon
"Lenovo LOQ 15IAX9 Gaming Laptop- Intel Core i5-12450HX, AI Chip: LA1, 4GB GDDR6 NVIDIA GeForce RTX2050, 8GB DDR5 RAM, 512GB SSD, 15.6"" FHD (1920x1080) IPS 100% sRGB 144Hz, RGB Mouse, 2 Years Warranty","32,333..00",,Laptops,amazon
"ASUS Vivobook S 14 Flip, AMD Ryzen 5 7530U, 8GB DDR4 on board AMD Radeon Graphics, 15.6"" (1920 x 1200) 16:10 IPS 300 Nits, 512GB SSD, Windows 11 (TN3402YA-LZ005W) 1 Year Perfect Warranty by ASUS","28,657..80","EGP 30,860.00",Laptops,amazon
